,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2864,,25.6,0.0,3.6,10.5,E,,,,9.0,,48.0,24.0,1025.8,1023.0,1.0,1.0,18.8,25.0,0.0,0.0
2865,11.6,,0.0,4.0,9.8,N,33.0,ENE,N,13.0,11.0,42.0,25.0,1024.5,1020.1,6.0,4.0,18.7,26.8,0.0,0.0
2866,14.8,28.7,,5.2,9.7,NNW,41.0,N,NNW,19.0,15.0,48.0,24.0,1019.9,,2.0,4.0,,27.1,0.0,1.0
2867,6.6,22.4,0.0,3.6,10.6,SW,,S,S,6.0,13.0,,34.0,1024.0,1020.4,0.0,1.0,14.7,21.7,0.0,0.0
2868,3.0,17.7,0.0,3.0,10.5,S,26.0,,,9.0,11.0,57.0,30.0,1024.9,1020.8,0.0,0.0,9.5,17.2,0.0,0.0
2869,4.1,19.8,0.0,2.8,10.3,SW,26.0,S,SSW,6.0,11.0,59.0,36.0,,1017.1,0.0,1.0,11.3,,0.0,0.0
2870,12.4,,0.4,3.8,0.1,,37.0,NE,,13.0,11.0,58.0,96.0,1014.6,1010.9,7.0,,,12.6,0.0,
2871,12.2,20.4,9.2,0.4,2.6,,50.0,N,NNE,7.0,11.0,,,1008.1,1002.4,8.0,8.0,14.4,17.3,1.0,1.0
2872,10.3,,0.2,1.0,7.8,E,22.0,S,E,6.0,9.0,89.0,55.0,1017.7,1015.6,1.0,,12.4,19.1,,0.0
2873,12.1,18.6,0.0,2.4,1.5,NNE,31.0,NE,,11.0,17.0,84.0,57.0,1017.5,,7.0,7.0,14.3,17.6,0.0,1.0
2874,,15.3,3.6,,1.4,NNE,48.0,NW,W,15.0,20.0,85.0,69.0,1007.7,,8.0,7.0,12.2,14.5,1.0,1.0
2875,9.4,13.3,4.6,1.8,0.0,SW,39.0,WSW,W,19.0,,,83.0,,1007.9,8.0,7.0,11.2,13.2,1.0,1.0
2876,8.3,18.7,0.2,0.4,4.3,NE,19.0,ESE,NNE,9.0,6.0,91.0,66.0,1019.1,1016.9,6.0,7.0,11.8,16.9,0.0,
2877,11.7,16.1,1.8,0.6,0.5,SE,20.0,SE,SE,7.0,7.0,79.0,75.0,1019.2,1018.3,7.0,7.0,13.3,16.0,1.0,0.0
2878,7.3,19.2,,1.8,8.1,SSW,28.0,S,SSW,9.0,17.0,,58.0,1020.5,1017.7,3.0,3.0,10.4,,0.0,0.0
2879,6.9,16.5,0.0,2.0,9.3,SSW,33.0,S,SSW,9.0,17.0,82.0,,,1017.3,1.0,,10.7,15.8,0.0,0.0
2880,2.0,13.7,0.0,1.8,5.7,WSW,48.0,NW,WSW,17.0,20.0,70.0,52.0,1017.9,1016.9,7.0,4.0,,13.1,0.0,
2881,,19.1,0.0,2.6,9.6,ENE,22.0,E,ENE,13.0,11.0,70.0,31.0,1031.9,1028.7,1.0,3.0,9.0,18.1,0.0,0.0
2882,8.3,19.4,0.0,2.6,3.2,NNE,35.0,NE,NNE,,17.0,68.0,47.0,1026.4,1021.5,7.0,7.0,11.2,18.8,0.0,1.0
2883,11.2,19.3,5.6,3.2,4.2,WNW,41.0,NW,WNW,7.0,20.0,97.0,,,1015.3,8.0,1.0,12.2,18.5,1.0,
2884,9.5,17.0,0.0,,0.2,SSW,,SW,SW,6.0,9.0,78.0,65.0,1028.2,1027.0,7.0,7.0,13.1,16.0,0.0,0.0
2885,10.0,,0.0,0.6,4.4,SE,22.0,S,SSE,6.0,,87.0,49.0,1033.0,1031.3,2.0,7.0,12.5,16.3,0.0,0.0
2886,9.5,18.7,0.0,2.2,5.8,ENE,37.0,ENE,ENE,24.0,13.0,70.0,50.0,1032.6,,3.0,5.0,12.6,18.1,0.0,0.0
2887,10.0,22.0,0.0,3.0,7.7,NNW,39.0,NNE,NW,,19.0,73.0,52.0,1022.3,1019.0,1.0,6.0,13.7,20.8,0.0,1.0
2888,1.2,12.1,0.0,,4.4,,,SW,SW,7.0,11.0,87.0,53.0,1024.6,,1.0,,4.9,10.9,0.0,0.0
2889,1.0,11.6,0.0,1.4,8.2,SW,19.0,SW,SW,4.0,9.0,89.0,47.0,1022.9,1020.5,1.0,2.0,4.7,10.4,,0.0
2890,,9.4,1.0,2.2,0.2,WSW,35.0,NW,NW,13.0,11.0,96.0,95.0,1027.1,1024.9,8.0,,7.7,8.2,0.0,1.0
2891,2.0,11.9,6.6,0.2,5.5,SSE,26.0,SSE,S,,9.0,98.0,62.0,1031.6,1030.7,7.0,6.0,4.9,11.2,,0.0
2892,11.7,17.4,0.6,2.0,0.0,NNW,41.0,NNE,N,17.0,15.0,96.0,98.0,1015.9,1012.1,8.0,8.0,15.3,15.5,0.0,1.0
2893,2.2,16.4,0.0,1.6,9.7,ENE,19.0,ESE,ESE,9.0,4.0,80.0,42.0,1027.9,1024.6,0.0,0.0,7.8,15.7,,0.0
2894,6.3,,0.0,1.4,3.6,SW,31.0,,SW,6.0,,71.0,,,1018.1,7.0,7.0,10.3,13.9,0.0,0.0
2895,5.2,16.7,0.0,2.6,3.9,,22.0,,S,9.0,9.0,74.0,51.0,1030.0,1026.5,7.0,7.0,,,0.0,
3855,22.8,24.7,0.0,8.0,0.2,SSW,56.0,SSW,S,35.0,15.0,68.0,67.0,1010.9,,7.0,7.0,23.4,24.4,0.0,1.0
3856,19.8,30.2,,5.4,13.4,NNE,54.0,NW,NE,24.0,39.0,55.0,58.0,1012.9,1011.0,0.0,1.0,27.1,27.3,0.0,0.0
3857,22.7,29.6,,8.0,9.8,NNE,56.0,NNW,NNE,20.0,37.0,60.0,,1012.3,1009.7,5.0,,26.7,27.1,,0.0
3858,22.7,29.2,0.0,6.4,1.9,SSW,44.0,NW,NNE,9.0,20.0,70.0,,,1008.8,7.0,8.0,25.8,26.4,,
3859,19.5,,7.8,4.2,,,56.0,SSW,,26.0,28.0,85.0,73.0,1015.7,1015.9,8.0,8.0,20.0,21.1,1.0,1.0
3860,13.7,25.5,0.0,6.2,12.2,E,26.0,SW,,13.0,15.0,55.0,63.0,1013.7,1012.0,2.0,2.0,23.2,24.5,,0.0
3861,17.7,27.0,0.0,5.6,10.8,E,28.0,SSW,E,15.0,20.0,64.0,,1019.1,1017.2,3.0,1.0,24.2,26.1,,0.0
3862,21.0,27.5,,7.8,10.8,SSW,39.0,SSE,E,6.0,15.0,68.0,74.0,1011.0,1008.8,3.0,5.0,,26.5,0.0,1.0
3863,19.0,21.3,6.4,,0.3,S,50.0,SSW,S,19.0,30.0,93.0,84.0,1016.6,1017.8,8.0,8.0,19.1,19.3,1.0,1.0
3864,14.8,23.1,7.2,1.6,,SW,,SW,SE,17.0,9.0,69.0,57.0,1021.2,,6.0,7.0,20.9,21.7,,0.0
3865,20.2,28.5,0.0,,,NNE,59.0,NNW,,17.0,39.0,64.0,60.0,1016.9,1014.0,7.0,5.0,23.4,26.4,0.0,0.0
3866,22.2,29.4,,1.6,,NNE,50.0,NNW,NNE,17.0,31.0,70.0,71.0,1011.7,1009.1,5.0,4.0,27.3,28.6,0.0,0.0
3867,22.1,25.6,0.0,7.0,0.0,S,41.0,,S,19.0,17.0,94.0,76.0,1014.9,1015.3,8.0,8.0,,24.4,0.0,1.0
3868,20.1,27.1,6.0,9.2,8.0,SSE,31.0,SSW,SE,20.0,15.0,87.0,76.0,1018.2,1017.0,7.0,3.0,,26.1,1.0,1.0
3869,20.8,27.7,3.0,4.6,,S,30.0,SW,SSE,13.0,15.0,92.0,72.0,1018.9,1017.8,6.0,3.0,23.2,26.5,1.0,1.0
3870,20.0,29.6,0.0,7.0,12.2,,30.0,,E,7.0,19.0,61.0,62.0,1015.9,1015.1,5.0,5.0,26.6,27.2,,1.0
3871,19.1,29.4,0.0,,12.6,NE,39.0,NNW,NE,15.0,24.0,62.0,59.0,1011.9,1011.4,1.0,1.0,,28.4,0.0,0.0
3872,19.1,29.9,0.0,7.2,12.5,,31.0,NNW,NE,9.0,20.0,62.0,55.0,1015.3,1013.9,1.0,,,28.7,0.0,
3873,16.4,28.1,0.0,7.8,12.4,SE,22.0,SW,ESE,,15.0,68.0,61.0,1010.1,1008.8,1.0,1.0,24.3,27.8,0.0,0.0
3874,21.0,30.0,0.0,4.2,6.6,NNE,56.0,N,NNE,19.0,39.0,68.0,,1010.0,1005.8,6.0,,26.2,27.9,0.0,0.0
3875,21.6,,0.0,,3.3,S,,SW,S,24.0,31.0,73.0,66.0,1006.8,1006.1,8.0,7.0,23.6,25.8,0.0,1.0
3876,19.4,,19.8,6.2,9.3,S,48.0,SSW,SSE,28.0,31.0,67.0,74.0,1013.6,1014.5,3.0,6.0,22.1,23.6,1.0,1.0
3877,18.8,23.7,16.6,5.8,0.4,ENE,65.0,WSW,WSW,20.0,20.0,88.0,89.0,1020.9,1019.5,7.0,7.0,19.6,20.1,1.0,1.0
3878,18.6,22.5,30.0,,0.0,E,59.0,NNW,,9.0,24.0,90.0,83.0,1017.8,1012.6,8.0,8.0,18.6,20.8,1.0,1.0
3879,18.3,24.8,38.6,3.4,6.2,SW,57.0,SW,SW,28.0,31.0,95.0,74.0,,1006.7,,7.0,19.2,23.3,1.0,1.0
3883,18.9,26.1,1.6,2.0,8.6,ESE,43.0,SSW,ENE,13.0,13.0,72.0,78.0,1008.5,1006.2,2.0,6.0,23.8,,1.0,1.0
3884,19.0,27.8,,3.4,11.1,SW,41.0,S,ESE,,,75.0,71.0,,1010.6,3.0,2.0,24.5,26.6,0.0,1.0
3885,18.6,26.8,15.8,5.6,,SW,,SW,SE,19.0,22.0,75.0,,1016.4,1015.8,,2.0,22.7,26.2,1.0,0.0
3886,21.3,28.7,0.0,7.2,6.8,NE,44.0,NNW,,11.0,28.0,66.0,73.0,1015.8,1013.5,3.0,6.0,26.2,25.4,0.0,1.0
3887,18.8,26.1,2.4,4.8,4.5,S,50.0,SW,SSE,17.0,31.0,95.0,60.0,1017.5,1016.0,7.0,3.0,19.8,24.3,1.0,1.0
3888,15.1,27.3,0.0,,11.5,NNE,,NW,NNE,20.0,22.0,67.0,,1010.8,1008.1,1.0,1.0,22.0,26.7,,0.0
3889,21.4,26.5,0.0,5.8,2.2,S,33.0,SW,S,20.0,22.0,72.0,70.0,1014.7,1013.9,6.0,7.0,24.3,25.1,0.0,
3890,21.1,30.4,0.6,1.8,5.0,NNE,48.0,NNW,NNE,20.0,31.0,68.0,80.0,1012.0,1007.7,,7.0,26.5,26.6,0.0,1.0
3891,17.8,27.9,0.0,4.0,11.4,NNE,52.0,SSE,NNE,9.0,33.0,72.0,64.0,1013.5,1010.4,1.0,2.0,23.1,27.0,0.0,0.0
3892,19.1,25.7,0.2,5.0,5.8,ESE,43.0,,E,15.0,17.0,78.0,75.0,1018.7,1017.6,4.0,8.0,23.5,23.6,0.0,1.0
3893,19.8,27.1,24.4,8.6,9.0,ESE,35.0,SW,ESE,17.0,22.0,,60.0,,1017.9,6.0,6.0,22.0,26.0,1.0,1.0
3894,18.7,25.6,6.8,3.8,,E,33.0,SW,S,17.0,,85.0,90.0,1020.7,1020.1,4.0,,21.0,20.9,1.0,1.0
3895,18.2,28.2,0.0,6.8,9.0,NNE,50.0,NNW,NE,13.0,35.0,67.0,68.0,1016.3,1012.8,1.0,1.0,,,0.0,1.0
3896,20.1,29.4,3.2,3.8,7.1,NNE,46.0,NNW,NNE,13.0,31.0,90.0,68.0,1012.9,1008.5,6.0,2.0,22.0,27.2,1.0,0.0
3897,19.5,,0.8,4.2,2.8,NNW,31.0,WSW,NNW,13.0,7.0,67.0,77.0,,1008.6,3.0,7.0,23.4,21.2,,
3898,17.9,26.4,0.0,4.2,6.3,S,31.0,SW,ESE,19.0,13.0,82.0,70.0,1016.7,1015.1,5.0,5.0,22.4,23.9,0.0,
3899,17.0,25.9,0.4,3.2,9.0,SSW,33.0,SW,SSE,13.0,,78.0,63.0,1017.0,1015.1,7.0,5.0,,25.0,0.0,1.0
3900,16.1,25.8,2.4,3.8,11.1,SE,,WSW,ESE,9.0,15.0,84.0,63.0,1017.6,1016.2,1.0,1.0,21.3,25.1,1.0,0.0
3901,15.5,26.6,0.0,3.4,11.1,NE,30.0,W,NE,7.0,17.0,75.0,56.0,1020.2,1018.5,1.0,1.0,22.5,25.7,,0.0
3902,14.7,26.8,0.0,6.4,11.2,NE,33.0,WNW,NE,11.0,24.0,65.0,49.0,1021.9,1019.9,1.0,1.0,22.6,25.9,,0.0
3903,16.6,26.8,0.0,,6.4,S,,SW,SSE,,24.0,72.0,92.0,1020.2,1019.7,3.0,,22.3,20.7,0.0,1.0
3904,,25.1,0.2,3.6,,ESE,43.0,SW,SSW,20.0,19.0,67.0,73.0,1021.4,1019.4,5.0,5.0,21.3,23.7,0.0,1.0
3905,18.9,22.9,11.4,4.8,0.3,SE,69.0,SW,SE,26.0,24.0,89.0,89.0,1017.7,1015.2,8.0,,,21.3,1.0,1.0
3908,20.9,25.6,10.4,3.0,3.5,ENE,43.0,E,,20.0,13.0,84.0,71.0,1019.8,1018.6,7.0,7.0,23.1,24.4,1.0,1.0
3909,19.9,,7.4,3.4,3.4,N,35.0,SW,S,13.0,9.0,92.0,90.0,1020.7,,7.0,8.0,20.7,22.8,1.0,1.0
3910,,25.0,15.6,1.2,1.9,S,41.0,NW,SSW,9.0,11.0,,81.0,1016.4,1015.1,7.0,7.0,22.7,24.2,1.0,1.0
3911,19.4,23.3,17.4,3.2,1.1,SW,35.0,SW,,22.0,20.0,,95.0,1017.5,1014.8,8.0,7.0,19.6,19.8,1.0,1.0
3912,17.5,25.0,9.4,1.2,7.8,SSW,44.0,,SSE,15.0,30.0,70.0,73.0,1016.9,1015.5,3.0,5.0,23.3,24.1,1.0,1.0
3913,17.9,23.6,38.0,4.4,,SE,,SW,,,7.0,82.0,88.0,,1021.5,7.0,7.0,20.2,20.0,1.0,1.0
3914,17.0,,15.6,4.2,8.8,SSE,37.0,SW,,24.0,20.0,63.0,54.0,1025.0,,3.0,1.0,20.5,23.1,1.0,1.0
3915,16.1,22.3,9.2,3.0,1.8,WSW,31.0,SW,SE,,7.0,89.0,74.0,1024.4,1022.0,7.0,5.0,,21.0,1.0,
3916,16.1,24.8,0.0,3.2,3.1,N,31.0,,NE,9.0,13.0,73.0,71.0,1025.7,1023.5,7.0,8.0,22.8,23.1,0.0,1.0
3917,,24.2,,2.6,1.1,,28.0,N,ENE,9.0,15.0,,77.0,,1020.8,7.0,7.0,20.9,23.5,1.0,1.0
3918,18.7,21.3,9.2,1.4,0.0,SW,24.0,W,WSW,7.0,11.0,95.0,95.0,1020.8,1018.6,8.0,8.0,20.0,20.0,1.0,
3919,,24.2,21.2,1.0,3.0,S,22.0,,S,0.0,9.0,93.0,91.0,1014.8,1011.0,7.0,7.0,21.3,,1.0,1.0
3920,16.9,,7.0,2.0,10.4,SW,26.0,SSW,ESE,9.0,11.0,76.0,55.0,1012.2,1009.7,1.0,2.0,23.1,25.8,1.0,0.0
3921,13.3,,0.0,3.4,10.5,SW,,WSW,,17.0,13.0,54.0,50.0,1015.3,1011.9,0.0,,21.7,24.6,0.0,0.0
3922,,24.5,0.0,3.6,9.9,S,30.0,S,SSE,6.0,20.0,71.0,61.0,1014.3,1012.7,0.0,1.0,21.4,24.1,0.0,0.0
3923,13.8,,0.2,4.2,,S,56.0,SW,SSW,22.0,26.0,50.0,58.0,1016.9,1015.0,,6.0,21.1,22.0,0.0,1.0
3924,15.9,23.9,,4.2,9.5,SSW,61.0,SSW,,33.0,41.0,60.0,50.0,1014.0,1011.4,3.0,,21.1,22.9,,1.0
3925,16.5,21.4,3.4,,0.5,SSW,57.0,SSW,SSW,35.0,35.0,61.0,90.0,1013.3,,5.0,8.0,20.8,,,1.0
3926,15.1,21.8,59.0,8.4,,S,72.0,SW,SSE,24.0,39.0,94.0,63.0,1017.1,1015.5,8.0,,16.7,21.3,1.0,1.0
3927,16.3,21.7,11.2,2.4,4.3,S,41.0,SW,SSW,22.0,31.0,86.0,71.0,1020.1,1017.4,8.0,7.0,17.1,20.4,,1.0
3928,13.0,27.8,0.0,3.8,10.5,N,37.0,N,NW,15.0,15.0,50.0,32.0,1007.3,1003.6,1.0,1.0,21.9,27.1,0.0,0.0
3929,10.5,19.6,0.0,3.2,3.1,SW,41.0,SSW,S,19.0,19.0,57.0,71.0,,1017.4,6.0,7.0,17.7,18.4,0.0,0.0
3930,10.0,21.2,,0.6,10.4,SW,37.0,SSW,S,19.0,22.0,52.0,43.0,,,,2.0,18.5,20.7,0.0,0.0
3931,12.2,23.7,0.0,6.4,6.4,SSE,41.0,NW,NNE,13.0,26.0,70.0,61.0,1023.8,1020.5,7.0,,18.3,20.9,0.0,0.0
3932,13.2,22.3,0.0,,8.8,SSW,44.0,WSW,S,,28.0,69.0,57.0,1025.2,1023.6,,,18.2,21.5,0.0,1.0
3933,14.8,21.9,,3.8,8.9,SW,31.0,SW,S,15.0,15.0,,53.0,1027.2,1025.3,5.0,4.0,17.4,21.3,1.0,1.0
3934,12.9,,1.4,,4.5,S,39.0,WSW,S,19.0,26.0,77.0,59.0,1028.3,1025.7,6.0,7.0,16.9,20.7,1.0,1.0
3935,15.1,20.3,20.2,5.4,2.6,,33.0,SW,W,19.0,11.0,91.0,84.0,,1023.9,7.0,,16.4,18.2,1.0,1.0
3936,11.2,22.5,0.0,3.2,9.1,SSW,52.0,SW,S,28.0,37.0,55.0,69.0,1020.5,1019.8,2.0,6.0,18.9,19.4,0.0,1.0
3937,8.9,19.9,0.2,3.0,9.0,SSE,26.0,SW,ESE,9.0,9.0,67.0,50.0,1020.9,1017.1,3.0,,17.3,19.3,0.0,0.0
3938,11.7,19.8,0.2,2.2,2.2,,41.0,SW,WSW,,15.0,,84.0,1022.6,1020.7,6.0,7.0,17.1,17.6,0.0,1.0
3939,15.4,19.9,4.6,7.0,0.4,NE,50.0,SW,E,20.0,17.0,80.0,68.0,1022.5,1018.9,8.0,7.0,17.3,18.7,1.0,
3940,16.4,20.5,1.6,2.0,0.0,E,61.0,E,,35.0,28.0,63.0,55.0,1018.2,,8.0,8.0,19.5,20.3,1.0,1.0
3941,15.4,19.5,,4.0,0.0,,76.0,ESE,E,41.0,35.0,80.0,82.0,1015.7,1013.6,8.0,8.0,18.4,18.1,1.0,1.0
3943,17.1,20.5,19.6,4.8,0.0,,69.0,ESE,ESE,,41.0,82.0,69.0,,1016.8,,8.0,,20.3,1.0,1.0
3944,17.5,21.5,,2.6,0.7,SE,48.0,ESE,SE,22.0,20.0,67.0,60.0,1023.6,1022.3,7.0,6.0,19.7,,1.0,
3945,13.8,19.5,2.8,2.8,0.2,E,26.0,SW,WNW,11.0,,89.0,81.0,1024.5,1022.4,7.0,7.0,17.0,17.7,1.0,
3946,11.9,20.9,0.0,,9.4,S,22.0,S,,9.0,11.0,79.0,72.0,,1017.8,2.0,2.0,17.2,20.1,0.0,1.0
3947,13.8,19.8,1.4,2.0,7.1,SSW,50.0,WSW,S,9.0,31.0,93.0,70.0,1020.5,1018.6,5.0,6.0,16.2,18.6,1.0,0.0
3948,12.7,20.0,0.0,,8.5,SSW,43.0,WSW,,17.0,30.0,63.0,53.0,1024.7,1023.7,3.0,5.0,16.8,19.2,0.0,1.0
3949,13.2,18.6,3.4,3.4,2.8,ESE,39.0,SW,ESE,15.0,24.0,92.0,58.0,1030.8,1028.8,7.0,7.0,14.3,18.4,1.0,0.0
3950,10.7,19.0,,1.4,3.6,SW,33.0,SW,SW,17.0,,80.0,85.0,1030.9,1028.1,5.0,7.0,15.1,16.1,0.0,1.0
3951,12.3,18.6,11.2,,2.5,SW,28.0,SW,,15.0,9.0,92.0,76.0,1028.9,1025.6,6.0,7.0,14.5,18.2,1.0,1.0
3952,13.5,20.1,7.4,1.0,6.9,S,17.0,SW,SE,11.0,9.0,94.0,76.0,1025.0,1021.2,6.0,5.0,15.8,19.1,1.0,1.0
3953,13.3,20.2,1.6,1.8,3.6,NE,20.0,,ENE,0.0,9.0,,78.0,1020.8,1015.9,7.0,5.0,15.8,18.8,1.0,0.0
3954,6.0,,0.0,,9.5,,,,NNE,0.0,17.0,66.0,50.0,1013.2,1010.6,1.0,1.0,15.5,18.8,,0.0
3955,6.4,18.9,0.0,1.8,,,,NW,SW,17.0,17.0,48.0,26.0,1015.0,1012.3,1.0,1.0,,18.0,0.0,0.0
3956,3.4,18.1,,1.8,9.5,,,SW,,17.0,13.0,55.0,,1023.2,1020.2,1.0,1.0,13.1,17.6,0.0,0.0
3957,7.0,21.3,0.0,1.8,9.0,NW,31.0,,ESE,13.0,,54.0,52.0,,1015.4,7.0,3.0,14.5,18.3,0.0,0.0
3958,3.6,19.0,0.0,1.6,7.9,SSW,54.0,NW,NNE,7.0,15.0,59.0,49.0,1016.5,1012.1,1.0,5.0,14.1,17.8,0.0,0.0
3959,8.8,20.7,0.0,1.2,5.1,WNW,28.0,SSW,ENE,7.0,,72.0,59.0,1014.2,1011.1,6.0,4.0,14.2,19.0,0.0,1.0
3960,,18.2,0.0,1.8,5.8,SSW,48.0,SW,SSW,24.0,28.0,,70.0,1022.8,,2.0,7.0,16.5,17.0,0.0,1.0
3961,12.4,16.0,12.2,2.8,0.0,,39.0,SW,SE,24.0,13.0,72.0,85.0,1025.2,1023.5,7.0,7.0,15.2,15.6,1.0,1.0
3962,13.2,17.0,,0.2,0.0,ENE,,SW,ESE,20.0,28.0,96.0,81.0,1025.3,1023.5,7.0,7.0,13.8,15.7,1.0,1.0
3964,14.7,19.6,,0.8,0.0,NNE,54.0,,NE,11.0,15.0,97.0,78.0,1023.6,1020.8,8.0,7.0,16.2,19.2,1.0,1.0
3966,8.6,19.5,0.0,1.0,8.4,SW,22.0,W,N,,13.0,69.0,55.0,1007.1,1005.1,3.0,3.0,16.5,18.4,,0.0
3967,5.8,19.6,0.0,1.0,9.5,SW,22.0,NNE,,6.0,13.0,65.0,35.0,1013.2,1012.3,,1.0,14.8,18.6,0.0,0.0
3968,10.5,23.9,,1.6,9.1,N,41.0,NNE,N,4.0,20.0,52.0,47.0,,1005.1,,2.0,17.9,23.5,0.0,0.0
3969,8.9,18.9,0.0,2.4,,WSW,28.0,W,NE,7.0,11.0,63.0,39.0,1011.1,1007.7,7.0,6.0,13.2,,0.0,0.0
3970,3.9,18.8,0.0,1.8,6.9,S,35.0,NW,SSE,6.0,17.0,60.0,37.0,1016.0,1015.3,6.0,7.0,13.2,17.2,0.0,0.0
3971,9.1,17.3,0.0,1.4,4.7,S,,SW,SW,19.0,28.0,57.0,58.0,1021.8,1020.1,6.0,7.0,14.1,16.0,0.0,1.0
3972,10.7,17.6,,2.6,4.1,S,48.0,SW,SW,26.0,17.0,66.0,89.0,1026.2,1025.0,4.0,7.0,14.6,13.0,,1.0
3973,10.7,16.1,15.2,3.8,5.1,ESE,50.0,,,22.0,22.0,91.0,76.0,1026.5,1024.0,6.0,7.0,11.7,,1.0,1.0
3974,10.9,17.5,13.6,3.8,5.3,,46.0,SW,SSW,28.0,31.0,77.0,74.0,1023.4,,6.0,5.0,14.1,16.4,1.0,1.0
3975,12.0,,,3.8,7.1,SW,37.0,SW,S,20.0,24.0,68.0,55.0,1020.4,1017.9,3.0,3.0,14.7,17.0,1.0,0.0
3976,6.4,20.2,,1.0,9.7,NNE,30.0,NW,NE,15.0,20.0,76.0,60.0,1017.1,,1.0,0.0,,18.6,0.0,0.0
3977,,21.8,0.0,1.8,9.8,N,39.0,NNW,NNE,11.0,22.0,63.0,,1025.6,1022.4,1.0,0.0,15.5,20.2,0.0,0.0
3978,12.5,21.1,,2.2,9.6,,28.0,,ESE,13.0,,46.0,35.0,1013.5,1012.5,1.0,0.0,20.6,,0.0,0.0
3979,8.1,18.0,0.0,3.4,8.4,,41.0,SW,,22.0,30.0,48.0,,1023.6,1023.0,1.0,1.0,14.7,17.2,,1.0
3980,7.9,18.3,1.4,2.4,7.3,SW,,W,E,,,80.0,54.0,1026.4,1023.3,6.0,4.0,13.0,17.3,1.0,0.0
3981,8.4,18.9,0.0,,2.4,NNW,37.0,N,NNW,13.0,19.0,67.0,65.0,1021.4,1016.6,,7.0,15.9,,0.0,0.0
3982,6.3,20.0,0.0,1.2,9.1,NNE,,NW,NNE,9.0,22.0,58.0,52.0,1024.9,1020.5,1.0,1.0,15.8,17.7,0.0,0.0
3983,4.8,17.8,0.0,2.4,10.0,SSE,19.0,,ENE,,13.0,64.0,50.0,1025.7,1022.4,0.0,0.0,14.3,17.5,0.0,0.0
3984,12.6,,0.0,2.8,7.9,N,48.0,N,NNE,15.0,35.0,58.0,54.0,1019.6,1015.4,2.0,5.0,18.8,20.4,0.0,0.0
3985,6.8,20.4,0.0,2.8,10.2,WSW,35.0,SW,,20.0,19.0,41.0,49.0,1018.0,1016.3,0.0,1.0,17.9,18.9,0.0,0.0
3986,11.9,29.2,0.0,2.6,2.3,SSW,,NW,NNW,13.0,28.0,44.0,35.0,,1009.2,6.0,3.0,22.0,28.1,0.0,0.0
3987,9.4,19.5,0.0,,10.7,S,54.0,SW,,20.0,20.0,36.0,51.0,1026.7,,1.0,1.0,16.2,18.6,0.0,0.0
3988,6.6,19.3,0.0,2.8,10.5,WSW,26.0,SW,E,17.0,15.0,68.0,52.0,,1023.9,1.0,1.0,16.8,19.1,0.0,0.0
3989,,23.3,0.0,2.6,8.4,,35.0,NNW,NNE,13.0,28.0,61.0,60.0,1021.1,1016.0,4.0,4.0,17.7,20.2,0.0,0.0
3990,16.2,24.1,0.0,3.4,2.8,SSE,43.0,W,,9.0,15.0,,71.0,1011.9,1011.0,7.0,,20.1,19.6,0.0,0.0
3991,5.0,23.4,,3.8,10.6,NE,37.0,WNW,NE,4.0,22.0,44.0,,1020.0,1015.8,,0.0,19.2,21.6,0.0,0.0
3992,12.7,26.2,0.6,2.8,6.3,N,48.0,,N,19.0,28.0,63.0,49.0,,1005.7,,3.0,,25.5,0.0,
3993,19.3,25.1,0.0,4.2,4.1,,43.0,W,ESE,30.0,4.0,32.0,38.0,1011.2,1010.5,5.0,5.0,23.2,21.7,0.0,
3994,7.8,21.8,0.0,3.0,10.2,NE,35.0,SE,,11.0,24.0,61.0,59.0,1024.1,1021.0,2.0,2.0,19.0,20.8,0.0,0.0
3995,15.8,23.6,0.6,4.4,2.3,NNE,50.0,N,NNE,9.0,,64.0,,1019.3,1014.1,7.0,7.0,18.3,19.5,0.0,1.0
3996,14.8,21.2,1.6,2.8,9.2,S,,S,SSE,31.0,20.0,67.0,53.0,1013.5,1013.5,,3.0,19.2,19.6,1.0,0.0
3997,9.4,21.2,,4.0,,SE,20.0,SE,E,6.0,17.0,41.0,,1018.3,1015.0,1.0,2.0,19.7,20.1,0.0,0.0
3998,12.3,24.3,0.0,3.8,5.2,,57.0,N,NE,26.0,19.0,58.0,,1010.8,1006.6,,7.0,20.5,20.4,0.0,
3999,6.6,20.1,0.0,3.4,11.0,E,,SSE,ENE,9.0,19.0,,44.0,1013.5,,1.0,1.0,17.5,19.4,0.0,0.0
4000,12.6,26.1,0.0,4.4,6.8,SW,,NNE,,9.0,0.0,45.0,75.0,1013.0,1011.3,1.0,7.0,24.3,21.7,0.0,1.0
4001,18.1,25.0,3.0,,1.9,NNW,39.0,,NE,13.0,19.0,88.0,83.0,1011.2,1007.6,8.0,5.0,19.6,21.2,1.0,1.0
4002,,,,1.8,1.5,WNW,69.0,W,,,35.0,29.0,20.0,1001.9,1001.6,8.0,7.0,23.2,23.0,1.0,0.0
4003,7.2,25.6,0.0,5.0,11.2,NNE,,SE,NNE,11.0,22.0,41.0,46.0,1016.7,1011.4,0.0,,20.8,22.0,0.0,0.0
